animal_id,AnimalName,Breed,Age,Weight,Symptom_Count,Dangerous,Danger_Score,High_Risk_Count,Medium_Risk_Count,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10
18125,dog,poodle,adult,427.7283063667944,3,No,0.4599999999999999,0,0,coughing,loss_of_appetite,unconsciousness,none,none,none,none,none,none,none
18126,goat,boer,senior,327.7428446064477,4,Yes,0.5325000000000001,0,0,coughing,weight_loss,anorexia,joint_pain,none,none,none,none,none,none
18127,guinea_pig,peruvian,adult,375.90903491641444,3,Yes,0.37,0,0,weight_loss,dental_problems,tremors,none,none,none,none,none,none,none
18128,hamster,dwarf,adult,184.56569932972815,4,No,0.28250000000000003,0,0,weight_loss,hair_loss,nasal_discharge,excessive_thirst,none,none,none,none,none,none
18129,horse,arabian,young,57.79427968754108,4,No,0.445,0,0,weight_loss,lameness,wheezing,discharge,none,none,none,none,none,none
18130,duck,pekin,young,312.9403731527003,4,Yes,0.5800000000000001,0,0,lameness,lethargy,depression,emaciation,none,none,none,none,none,none
18131,horse,thoroughbred,young,111.23037529094184,4,Yes,0.5105,0,0,weight_loss,swelling,urination_problems,paralysis,none,none,none,none,none,none
18132,dog,bulldog,senior,151.18012363032935,4,Yes,0.6300000000000001,0,0,lethargy,lameness,depression,joint_pain,none,none,none,none,none,none
18133,parrot,african_grey,young,366.9418215383191,6,Yes,0.4,0,0,sneezing,feather_plucking,pale_gums,nasal_discharge,redness,flatulence,none,none,none,none
18134,goat,boer,adult,270.1962918261355,4,Yes,0.4475,0,0,diarrhea,weight_loss,dehydration,anorexia,none,none,none,none,none,none
18135,dog,german_shepherd,senior,7.869146584296144,5,Yes,0.65,0,0,lethargy,diarrhea,depression,dehydration,wheezing,none,none,none,none,none
18136,pig,hampshire,adult,476.76738077077476,3,Yes,0.47,0,0,vomiting,coughing,dehydration,none,none,none,none,none,none,none
18137,dog,german_shepherd,young,72.04006905820339,5,Yes,0.764,0,0,lethargy,loss_of_appetite,depression,shock,diarrhea,none,none,none,none,none
18138,goat,boer,senior,88.015345992718,2,Yes,0.505,0,0,diarrhea,weight_loss,none,none,none,none,none,none,none,none
18139,guinea_pig,american,young,384.6660889631991,3,Yes,0.39999999999999997,0,0,dental_problems,sneezing,rapid_breathing,none,none,none,none,none,none,none
18140,horse,arabian,young,439.8347109791325,3,Yes,0.43,0,0,nasal_discharge,swelling,discharge,none,none,none,none,none,none,none
18141,chicken,leghorn,senior,466.4298139380959,2,No,0.48499999999999993,0,0,diarrhea,nasal_discharge,none,none,none,none,none,none,none,none
18142,chicken,sussex,senior,476.9760574160681,4,Yes,0.6955,0,0,lethargy,loss_of_appetite,depression,paralysis,none,none,none,none,none,none
18143,duck,muscovy,young,138.18798733478886,4,Yes,0.585,0,0,diarrhea,lethargy,depression,dehydration,none,none,none,none,none,none
18144,sheep,dorset,adult,494.8422079294647,5,Yes,0.51,0,0,coughing,fever,lethargy,lesions,excessive_thirst,none,none,none,none,none
18145,duck,muscovy,young,269.6347273491877,4,Yes,0.545,0,0,respiratory_distress,loss_of_appetite,ulcers,seizures,none,none,none,none,none,none
18146,cat,siamese,senior,109.38911016935775,4,Yes,0.515,0,0,loss_of_appetite,sneezing,swelling,hemorrhage,none,none,none,none,none,none
18147,horse,quarter_horse,senior,89.36561235007969,4,Yes,0.515,0,0,weight_loss,colic,anemia,headache,none,none,none,none,none,none
18148,turkey,bourbon_red,senior,190.12449947769036,5,Yes,0.752,0,0,loss_of_appetite,respiratory_distress,depression,coma,bleeding,none,none,none,none,none
18149,pig,hampshire,young,20.551397816086588,4,Yes,0.6375,0,0,fever,loss_of_appetite,lethargy,bleeding,none,none,none,none,none,none
18150,dog,german_shepherd,young,276.632145547049,5,No,0.49999999999999994,0,0,lameness,loss_of_appetite,weakness,nasal_discharge,hair_loss,none,none,none,none,none
18151,chicken,sussex,adult,343.9661418792985,4,Yes,0.51,0,0,loss_of_appetite,nasal_discharge,unconsciousness,paraplegia,none,none,none,none,none,none
18152,duck,pekin,adult,5.29927697825124,4,Yes,0.525,0,0,diarrhea,lethargy,depression,dehydration,none,none,none,none,none,none
18153,parrot,macaw,adult,34.16200490458825,4,No,0.48749999999999993,0,0,lethargy,loss_of_appetite,depression,pain,none,none,none,none,none,none
18154,cow,jersey,adult,354.55422465495025,5,Yes,0.606,0,0,fever,bloating,lethargy,shock,blindness,none,none,none,none,none
18155,parrot,macaw,adult,299.6924700742934,5,Yes,0.506,0,0,nasal_discharge,lethargy,depression,bloating,coma,none,none,none,none,none
18156,rabbit,flemish_giant,young,160.8635894021315,3,Yes,0.49000000000000005,0,0,skin_lesions,lethargy,depression,none,none,none,none,none,none,none
18157,cat,siamese,young,435.3362602344663,2,No,0.38,0,0,lethargy,sneezing,none,none,none,none,none,none,none,none
18158,sheep,suffolk,young,333.2817145996536,3,Yes,0.6200000000000001,0,0,weight_loss,fever,lethargy,none,none,none,none,none,none,none
18159,cat,siamese,young,333.5833710110794,2,Yes,0.5549999999999999,0,0,lethargy,loss_of_appetite,none,none,none,none,none,none,none,none
18160,cat,siamese,senior,57.11067723522473,4,Yes,0.63,0,0,hair_loss,loss_of_appetite,lethargy,bleeding,none,none,none,none,none,none
18161,duck,muscovy,senior,351.0649388869806,3,Yes,0.68,0,0,lethargy,respiratory_distress,depression,none,none,none,none,none,none,none
18162,cow,hereford,senior,385.5375866341112,3,No,0.48,0,0,bloating,weight_loss,nystagmus,none,none,none,none,none,none,none
18163,turtle,box_turtle,senior,42.96306270197845,3,No,0.30000000000000004,0,0,shell_rot,swollen_eyes,hyperesthesia,none,none,none,none,none,none,none
18164,cow,angus,young,296.49540074781555,3,Yes,0.474,0,0,weight_loss,bloating,paralysis,none,none,none,none,none,none,none
18165,sheep,suffolk,senior,85.23587697238437,6,Yes,0.58,0,0,lameness,coughing,hair_loss,muscle_pain,seizures,unconsciousness,none,none,none,none
18166,parrot,african_grey,young,44.18989353799738,4,Yes,0.4875,0,0,nasal_discharge,lethargy,depression,aggression,none,none,none,none,none,none
18167,horse,thoroughbred,senior,307.3048613465609,5,Yes,0.53,0,0,colic,weight_loss,itching,muscle_pain,wheezing,none,none,none,none,none
18168,cow,hereford,senior,176.7725918584135,2,No,0.43000000000000005,0,0,reproductive_issues,lameness,none,none,none,none,none,none,none,none
18169,chicken,leghorn,adult,337.47458720931706,4,No,0.3975,0,0,nasal_discharge,sneezing,hemorrhage,depression,none,none,none,none,none,none
18170,turtle,red_eared_slider,adult,276.15822696093653,4,No,0.29000000000000004,0,0,shell_rot,swollen_eyes,wheezing,colic,none,none,none,none,none,none
18171,parrot,cockatoo,senior,436.450135398095,2,No,0.425,0,0,sneezing,loss_of_appetite,none,none,none,none,none,none,none,none
18172,sheep,dorset,adult,327.8516430419866,6,Yes,0.465,0,0,coughing,lameness,deafness,emaciation,rapid_breathing,skin_lesions,none,none,none,none
18173,horse,quarter_horse,senior,170.96917894844537,5,Yes,0.55,0,0,colic,nasal_discharge,joint_pain,anorexia,fever,none,none,none,none,none
18174,turkey,broad_breasted_bronze,young,27.109448894429335,6,Yes,0.665,0,0,diarrhea,loss_of_appetite,dehydration,edema,emaciation,nystagmus,none,none,none,none
18175,chicken,rhode_island_red,senior,294.26699040552563,4,No,0.44,0,0,nasal_discharge,sneezing,eye_discharge,dyspnea,none,none,none,none,none,none
18176,rabbit,flemish_giant,young,466.17195634969613,2,No,0.365,0,0,hair_loss,loss_of_appetite,none,none,none,none,none,none,none,none
18177,turtle,red_eared_slider,senior,445.08673567814077,4,Yes,0.6000000000000001,0,0,respiratory_distress,swollen_eyes,twitching,unconsciousness,none,none,none,none,none,none
18178,goat,boer,adult,104.95579711398626,2,Yes,0.355,0,0,diarrhea,reproductive_issues,none,none,none,none,none,none,none,none
18179,duck,mallard,young,443.9311322605719,3,Yes,0.6799999999999999,0,0,loss_of_appetite,diarrhea,dehydration,none,none,none,none,none,none,none
18180,hamster,syrian,adult,235.63341149258562,6,Yes,0.345,0,0,sneezing,hair_loss,lesions,deafness,tremors,hyperesthesia,none,none,none,none
18181,horse,arabian,adult,62.07884549163423,4,No,0.47500000000000003,0,0,colic,weight_loss,abscesses,head_pressing,none,none,none,none,none,none
18182,guinea_pig,peruvian,senior,263.68848344858395,3,No,0.49,0,0,weight_loss,sneezing,pneumonia,none,none,none,none,none,none,none
18183,rabbit,flemish_giant,senior,381.83582159320923,4,Yes,0.5700000000000001,0,0,diarrhea,skin_lesions,dehydration,abscesses,none,none,none,none,none,none
18184,dog,german_shepherd,young,195.64914186081955,4,Yes,0.6375,0,0,vomiting,fever,lethargy,dehydration,none,none,none,none,none,none
18185,guinea_pig,peruvian,young,60.73680084582823,4,No,0.3875,0,0,weight_loss,hair_loss,circling,nystagmus,none,none,none,none,none,none
18186,chicken,sussex,senior,378.5580130237845,2,Yes,0.44,0,0,lethargy,sneezing,none,none,none,none,none,none,none,none
18187,goat,alpine,adult,490.6149357962637,4,Yes,0.6025,0,0,reproductive_issues,fever,lethargy,rapid_breathing,none,none,none,none,none,none
18188,turkey,narragansett,adult,213.95442238670776,5,Yes,0.43399999999999994,0,0,lethargy,loss_of_appetite,depression,bad_breath,joint_pain,none,none,none,none,none
18189,horse,quarter_horse,adult,272.2670407722424,4,Yes,0.35750000000000004,0,0,swelling,colic,deafness,malaise,none,none,none,none,none,none
18190,guinea_pig,american,young,278.1076218856797,6,Yes,0.5049999999999999,0,0,sneezing,weight_loss,respiratory_distress,tremors,paresis,bloating,none,none,none,none
18191,horse,thoroughbred,adult,60.343341476212444,4,Yes,0.4425,0,0,fever,nasal_discharge,lethargy,itching,none,none,none,none,none,none
18192,parrot,cockatoo,adult,282.88840566540284,4,No,0.3725,0,0,loss_of_appetite,feather_plucking,hyperesthesia,coma,none,none,none,none,none,none
18193,pig,yorkshire,adult,462.9415350588664,6,Yes,0.665,0,0,vomiting,diarrhea,dehydration,lameness,bloating,jaundice,none,none,none,none
18194,hamster,syrian,senior,413.3577612769233,4,Yes,0.525,0,0,hair_loss,sneezing,jaundice,paresis,none,none,none,none,none,none
18195,sheep,suffolk,senior,84.2940888778038,4,Yes,0.5825,0,0,reproductive_issues,lameness,unconsciousness,fever,none,none,none,none,none,none
18196,pig,duroc,senior,161.7571201905468,3,Yes,0.52,0,0,lameness,loss_of_appetite,colic,none,none,none,none,none,none,none
18197,parrot,macaw,adult,34.35872742248539,2,No,0.23500000000000001,0,0,feather_plucking,lethargy,none,none,none,none,none,none,none,none
18198,rabbit,rex,senior,104.7155025329089,2,No,0.4,0,0,lethargy,hair_loss,none,none,none,none,none,none,none,none
18199,chicken,rhode_island_red,adult,199.36818671273144,3,No,0.3,0,0,nasal_discharge,sneezing,blindness,none,none,none,none,none,none,none
18200,goat,nubian,senior,100.65834852841627,2,No,0.385,0,0,coughing,bloating,none,none,none,none,none,none,none,none
18201,guinea_pig,peruvian,adult,430.64462870955447,3,No,0.41,0,0,dental_problems,lethargy,depression,none,none,none,none,none,none,none
18202,cat,maine_coon,senior,393.0976479552764,4,Yes,0.64,0,0,eye_discharge,lethargy,depression,cyanosis,none,none,none,none,none,none
18203,goat,alpine,senior,77.61448287965472,3,Yes,0.5599999999999999,0,0,diarrhea,weight_loss,dehydration,none,none,none,none,none,none,none
18204,sheep,merino,senior,362.79242280918,3,Yes,0.53,0,0,reproductive_issues,lameness,dyspnea,none,none,none,none,none,none,none
18205,rabbit,dutch,adult,37.42212918032329,2,No,0.29500000000000004,0,0,diarrhea,sneezing,none,none,none,none,none,none,none,none
18206,duck,muscovy,young,108.33719877736836,2,Yes,0.5050000000000001,0,0,loss_of_appetite,respiratory_distress,none,none,none,none,none,none,none,none
18207,hamster,roborovski,senior,3.836769464061443,4,Yes,0.5625,0,0,lethargy,weight_loss,depression,fatigue,none,none,none,none,none,none
18208,cow,holstein,adult,164.7836713380663,4,No,0.4775,0,0,bloating,dehydration,unconsciousness,dyspnea,none,none,none,none,none,none
18209,turtle,box_turtle,adult,93.65195920988734,2,No,0.22,0,0,swollen_eyes,loss_of_appetite,none,none,none,none,none,none,none,none
18210,guinea_pig,peruvian,adult,6.9375725338148495,4,No,0.2975,0,0,weight_loss,dental_problems,blindness,redness,none,none,none,none,none,none
18211,hamster,syrian,adult,123.58857525968492,6,No,0.35,0,0,hair_loss,sneezing,loss_of_appetite,excessive_thirst,nasal_discharge,pale_gums,none,none,none,none
18212,dog,bulldog,senior,237.15504161434737,5,Yes,0.758,0,0,lethargy,diarrhea,depression,dehydration,hemorrhage,none,none,none,none,none
18213,chicken,rhode_island_red,young,389.6140308738177,2,No,0.395,0,0,sneezing,diarrhea,none,none,none,none,none,none,none,none
18214,hamster,roborovski,adult,163.82340496561986,5,No,0.33999999999999997,0,0,sneezing,hair_loss,ulcers,pale_gums,lesions,none,none,none,none,none
18215,dog,bulldog,young,397.7590691414906,3,Yes,0.5900000000000001,0,0,vomiting,lameness,dehydration,none,none,none,none,none,none,none
18216,guinea_pig,abby,adult,223.3014601353916,6,Yes,0.54,0,0,hair_loss,lethargy,depression,weight_loss,unconsciousness,twitching,none,none,none,none
18217,sheep,dorset,young,102.46760183098405,4,Yes,0.365,0,0,coughing,lameness,hair_loss,aggression,none,none,none,none,none,none
18218,hamster,dwarf,young,98.26240849676812,2,Yes,0.34,0,0,hair_loss,weight_loss,none,none,none,none,none,none,none,none
18219,cat,maine_coon,senior,459.618412425136,3,Yes,0.67,0,0,fever,loss_of_appetite,lethargy,none,none,none,none,none,none,none
18220,parrot,cockatoo,young,49.60629697094199,5,Yes,0.548,0,0,sneezing,lethargy,depression,dehydration,coughing,none,none,none,none,none
18221,goat,alpine,adult,245.22471809183864,3,No,0.38999999999999996,0,0,bloating,diarrhea,dehydration,none,none,none,none,none,none,none
18222,dog,golden_retriever,adult,367.69972523729626,4,Yes,0.5925,0,0,loss_of_appetite,vomiting,dehydration,discharge,none,none,none,none,none,none
18223,rabbit,rex,senior,127.40180671532028,2,Yes,0.64,0,0,loss_of_appetite,diarrhea,none,none,none,none,none,none,none,none
18224,goat,boer,adult,48.0871575550875,4,No,0.38,0,0,weight_loss,bloating,diarrhea,anorexia,none,none,none,none,none,none
18225,horse,thoroughbred,adult,203.02681961381543,3,No,0.3,0,0,weight_loss,swelling,flatulence,none,none,none,none,none,none,none
18226,turtle,painted_turtle,young,2.5240030555563586,3,Yes,0.5800000000000001,0,0,respiratory_distress,lethargy,depression,none,none,none,none,none,none,none
18227,parrot,african_grey,young,315.08943984455914,4,Yes,0.6100000000000001,0,0,lethargy,nasal_discharge,depression,shock,none,none,none,none,none,none
18228,cow,holstein,adult,421.9390262811192,2,No,0.44,0,0,dehydration,reproductive_issues,none,none,none,none,none,none,none,none
18229,chicken,leghorn,senior,429.32301217344104,3,Yes,0.56,0,0,lethargy,sneezing,depression,none,none,none,none,none,none,none
18230,goat,boer,senior,409.1845168691483,2,No,0.49999999999999994,0,0,coughing,weight_loss,none,none,none,none,none,none,none,none
18231,cow,hereford,adult,231.5235551431485,2,No,0.43000000000000005,0,0,weight_loss,dehydration,none,none,none,none,none,none,none,none
18232,dog,poodle,adult,141.80878218825504,4,Yes,0.4725,0,0,diarrhea,coughing,dehydration,seizures,none,none,none,none,none,none
18233,pig,hampshire,young,176.76515857700804,4,Yes,0.6575,0,0,vomiting,loss_of_appetite,dehydration,weight_loss,none,none,none,none,none,none
18234,guinea_pig,american,adult,319.1223426416271,6,Yes,0.512,0,0,dental_problems,lethargy,depression,headache,paralysis,malaise,none,none,none,none
18235,parrot,macaw,young,131.22306941204698,3,No,0.28,0,0,feather_plucking,loss_of_appetite,redness,none,none,none,none,none,none,none
18236,turkey,narragansett,young,260.671159611866,5,Yes,0.688,0,0,respiratory_distress,loss_of_appetite,flatulence,convulsions,abdominal_pain,none,none,none,none,none
18237,pig,hampshire,adult,312.71864918039626,3,No,0.47,0,0,coughing,vomiting,dehydration,none,none,none,none,none,none,none
18238,rabbit,rex,young,180.0712832083785,3,No,0.37,0,0,loss_of_appetite,sneezing,urination_problems,none,none,none,none,none,none,none
18239,goat,alpine,senior,22.544079044867,3,Yes,0.45,0,0,bloating,coughing,paresis,none,none,none,none,none,none,none
18240,horse,arabian,young,164.49023494120854,5,Yes,0.6520000000000001,0,0,fever,colic,lethargy,eye_discharge,loss_of_appetite,none,none,none,none,none
18241,guinea_pig,peruvian,senior,146.9337708000412,4,No,0.3875,0,0,weight_loss,sneezing,redness,discharge,none,none,none,none,none,none
18242,cat,maine_coon,senior,108.64163181615659,3,Yes,0.6,0,0,eye_discharge,fever,lethargy,none,none,none,none,none,none,none
18243,pig,hampshire,senior,204.98353176551146,6,Yes,0.53,0,0,coughing,loss_of_appetite,staggering,torticollis,malaise,colic,none,none,none,none
18244,turtle,box_turtle,adult,469.8075087516453,2,Yes,0.48500000000000004,0,0,loss_of_appetite,respiratory_distress,none,none,none,none,none,none,none,none
18245,cat,siamese,adult,104.50552283673034,4,No,0.46499999999999997,0,0,sneezing,lethargy,depression,tremors,none,none,none,none,none,none
18246,pig,yorkshire,senior,171.9471897092542,2,Yes,0.62,0,0,fever,loss_of_appetite,none,none,none,none,none,none,none,none
18247,hamster,dwarf,senior,64.35234054119687,3,No,0.33,0,0,hair_loss,wet_tail,depression,none,none,none,none,none,none,none
18248,horse,thoroughbred,young,431.60421099550064,5,Yes,0.476,0,0,weight_loss,nasal_discharge,disorientation,swelling,wheezing,none,none,none,none,none
18249,turkey,broad_breasted_bronze,young,266.4939706736402,5,Yes,0.52,0,0,swelling,respiratory_distress,ataxia,pneumonia,skin_lesions,none,none,none,none,none
18250,turtle,box_turtle,adult,51.733964974791526,5,Yes,0.394,0,0,shell_rot,respiratory_distress,urination_problems,shock,bad_breath,none,none,none,none,none
18251,turkey,broad_breasted_bronze,adult,432.9667746839239,4,No,0.47500000000000003,0,0,lethargy,swelling,depression,sneezing,none,none,none,none,none,none
